"z_NO_OSM","zref","name","name:ca","zCATEGORIA","amenity","community_centre:for","admin_level","government","office","chamber","addr:street","nohousenumber","addr:housenumber","addr:floor","addr:door","addr:postcode","zPOBLACIO","zCODI_MUNICIPI","zCOMARCA","phone","fax","zUTMX","zUTMY","lon","lat","email","website","ZDATA_MODIFICACIO","ZPROPIETATS","ZGeoreferència"
,27043526,"Arxiu Central Administratiu de l'Agència de Residus de Catalunya","Arxiu Central Administratiu de l'Agència de Residus de Catalunya","Cultura|Arxius||","archive",,,,,,"Carrer del Doctor Roux",,80,,,"08017","Barcelona",80193,"Barcelonès","+34-935673300","935673300",427140250,4583494500,"2.128386845","41.399690061","yzuil@gencat.cat","http://residus.gencat.cat/","07/10/2024 07:36:01 AM","Titularitat|Generalitat de Catalunya: organismes autònoms i empreses públiques","POINT (2.1283867 41.39969)"
,27042113,"Arxiu Municipal de Premià de Dalt","Arxiu Municipal de Premià de Dalt","Cultura|Arxius||","archive",,,,,,"Ronda de Sant Pere",,88,,,"08338","Premià de Dalt",82303,"Maresme","+34-936931515","936931515",445501000,4594994500,"2.346980519","41.504724072",,,"07/10/2024 07:21:27 AM","Titularitat|Administració local: municipal","POINT (2.3469806 41.504723)"
,27043166,"Arxiu Municipal de Molins de Rei","Arxiu Municipal de Molins de Rei","Cultura|Arxius||","archive",,,,,,"Carrer de Jacint Verdaguer",,95,,,"08750","Molins de Rei",81234,"Baix Llobregat","+34-936803340","936803340",417807750,4585234000,"2.016521823","41.414456670","arxiu@molinsderei.cat","http://www.molinsderei.cat/ca/coneix_l_ajuntament/serveis_municipals/serveis_a_les_persones/cultura/arxiu_municipal_de_molins_de_rei","07/10/2024 07:33:18 AM","Titularitat|Administració local: municipal","POINT (2.016522 41.414455)"
,27041828,"Servei d'Arxius, Estudis i Informació de la Diputació de Lleida","Servei d'Arxius, Estudis i Informació de la Diputació de Lleida","Cultura|Arxius||","archive",,,,,,"Carrer de Caparella",,97,,,25192,"Lleida",251207,"Segrià","+34-973704003","973704003",298648300,4608013000,"0.583950319","41.598445278","tibars@diputaciolleida.es","http://www.diputaciolleida.es/diputacio/servei-arxiu.html","07/10/2024 07:34:32 AM","Titularitat|Administració local: diputació provincial","POINT (0.58395034 41.598446)"
,27040599,"Arxiu Central Administratiu del Consorci d'Administració Oberta de Catalunya","Arxiu Central Administratiu del Consorci d'Administració Oberta de Catalunya","Cultura|Arxius||","archive",,,,,,"Carrer de Tànger",,98,,,"08018","Barcelona",80193,"Barcelonès","+34-932724000","932724000",432558940,4583769500,"2.193172985","41.402639667","rnualart@aoc.cat","https://www.aoc.cat/","07/10/2024 07:27:58 AM","Titularitat|Generalitat de Catalunya: organismes autònoms i empreses públiques","POINT (2.193173 41.40264)"
,27042129,"Arxiu Municipal del Districte de Sants-Montjuïc","Arxiu Municipal del Districte de Sants-Montjuïc","Cultura|Arxius||","archive",,,,,,"Carrer de la Creu Coberta",,104,,,"08014","Barcelona",80193,"Barcelonès","+34-932914240","932914240",428272900,4580784000,"2.142256070","41.375379458","amds@bcn.cat","http://ajuntament.barcelona.cat/arxiumunicipal/sants-montjuic","07/10/2024 07:36:40 AM","Titularitat|Administració local: municipal","POINT (2.142256 41.375378)"
,27041598,"Arxiu Central Administratiu del Departament d'Empresa i Treball","Arxiu Central Administratiu del Departament d'Empresa i Treball","Cultura|Arxius||","archive",,,,,,"Passeig de Gràcia",,105,,,"08008","Barcelona",80193,"Barcelonès","+34-934849500","934849500",429760220,4583046500,"2.159777933","41.395888225","arxiu.emc@gencat.cat",,"07/10/2024 07:23:23 AM","Titularitat|Generalitat de Catalunya: central administratiu de departament","POINT (2.1597779 41.39589)"
,27045236,"Arxiu Municipal de Cassà de la Selva","Arxiu Municipal de Cassà de la Selva","Cultura|Arxius||","archive",,,,,,"Rambla de l'Onze de Setembre",,107,,,17244,"Cassà de la Selva",170448,"Gironès","+34-972460005","972460005",489599840,4636998000,"2.874646698","41.884841206","arxiu@cassa.cat","http://www.cassaarxiu.cat","07/10/2024 07:34:46 AM","Titularitat|Administració local: municipal","POINT (2.8746467 41.884842)"
,27042885,"Arxiu Municipal de Sant Pere de Ribes","Arxiu Municipal de Sant Pere de Ribes","Cultura|Arxius||","archive",,,,,,"Carrer Major",,110,,,"08810","Sant Pere de Ribes",82310,"Garraf","+34-938967300","938967300",396653660,4568393000,"1.766317045","41.260351364","arxiu@santperederibes.cat","http://arxiu.santperederibes.cat/es/inicio/","07/10/2024 07:36:36 AM","Titularitat|Administració local: municipal","POINT (1.766317 41.260353)"
,27041526,"Arxiu Central dels Jutjats de Terrassa","Arxiu Central dels Jutjats de Terrassa","Cultura|Arxius||","archive",,,,,,"Rambla del Pare Alegre",,112,,,"08221","Terrassa",82798,"Vallès Occidental","+34-936932567","936932567",417400560,4600283000,"2.009588543","41.549948271","arxiu.terrassa@xij.gencat.cat",,"07/10/2024 07:20:36 AM","Titularitat|Generalitat de Catalunya: Administració de Justícia","POINT (2.0095885 41.54995)"
,27043177,"Arxiu de la Reial Acadèmia de Ciències i Arts de Barcelona","Arxiu de la Reial Acadèmia de Ciències i Arts de Barcelona","Cultura|Arxius||","archive",,,,,,"Rambla dels Estudis",,115,,,"08002","Barcelona",80193,"Barcelonès","+34-933170536","933170536",426500280,4583468500,"2.120734972","41.399397646","info@racab.es","http://www.racab.cat/biblio/arxiu","07/10/2024 07:32:33 AM","Titularitat|Corporacions i entitats oficials: acadèmia","POINT (2.120735 41.3994)"
,27043327,"Arxiu Municipal de Castell-Platja d'Aro","Arxiu Municipal de Castell-Platja d'Aro","Cultura|Arxius||","archive",,,,,,"Carretera Vella",,115,,,17249,"Castell-Platja d'Aro",170486,"Baix Empordà","+34-972826539","972826539",502788380,4629016000,"3.033570818","41.813011593","arxiu@platjadaro.com","http://arxiuplatjadaro.blogspot.com","07/10/2024 07:36:36 AM","Titularitat|Administració local: municipal","POINT (3.0335708 41.81301)"
,27044271,"Arxiu Municipal de Rubí","Arxiu Municipal de Rubí","Cultura|Arxius||","archive",,,,,,"Carretera de Terrassa ",,116,,,"08191","Rubí",81846,"Vallès Occidental","+34-935887000","935887000",419403120,4595066500,"2.034295885","41.503172090","arxiu@ajrubi.cat","https://www.rubi.cat/ca/rubi-ciutat/arxiu-municipal","07/10/2024 07:27:19 AM","Titularitat|Administració local: municipal","POINT (2.0342958 41.503174)"
,27042624,"Arxiu Central dels Jutjats de Granollers","Arxiu Central dels Jutjats de Granollers","Cultura|Arxius||","archive",,,,,,"Carrer de Josep Umbert",,124,,,"08402","Granollers",80961,"Vallès Oriental","+34-936934516","936934516",441266100,4605876500,"2.295176591","41.602435563","arxiu.granollers@xij.gencat.cat",,"07/10/2024 07:22:25 AM","Titularitat|Generalitat de Catalunya: Administració de Justícia","POINT (2.2951765 41.602436)"
,27041944,"Arxiu Comarcal de Les Garrigues","Arxiu Comarcal de Les Garrigues","Cultura|Arxius||","archive",,,,,,"Raval del Raval del Carme",,131,,,25400,"Borges Blanques, les",250582,"Garrigues","+34-1111111111","1111111111",322499280,4598493500,"0.872752060","41.518416290",,,"07/10/2024 07:23:00 AM","Titularitat|Generalitat de Catalunya: comarcal","POINT (0.8727521 41.518417)"
,27043580,"Arxiu Municipal Administratiu de Badalona","Arxiu Municipal Administratiu de Badalona","Cultura|Arxius||","archive",,,,,,"Avinguda del Marquès de Montroig",,144,,,"08918","Badalona",80155,"Barcelonès","+34-933976561","933976561",435793780,4587768500,"2.231444817","41.438922574","arxiu_municipal@badalona.cat","http://badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_directori&_id=529#wlp_detall_directori","07/10/2024 07:36:35 AM","Titularitat|Administració local: municipal","POINT (2.2314448 41.438923)"
,27041629,"Arxiu Central Administratiu de l'Agència Catalana de la Joventut","Arxiu Central Administratiu de l'Agència Catalana de la Joventut","Cultura|Arxius||","archive",,,,,,"Carrer de Calàbria",,147,,,"08015","Barcelona",80193,"Barcelonès","+34-934838383","934838383",429112750,4581474500,"2.152217539","41.381672972","obonas@gencat.cat","https://dretssocials.gencat.cat/ca/agenciajoventut","07/10/2024 07:28:22 AM","Titularitat|Generalitat de Catalunya: organismes autònoms i empreses públiques","POINT (2.1522176 41.38167)"
,27041163,"Arxiu Central del Consorci de l'Auditori i l'Orquestra","Arxiu Central del Consorci de l'Auditori i l'Orquestra","Cultura|Arxius||","archive",,,,,,"Carrer de Lepant",,150,,,"08013","Barcelona",80193,"Barcelonès","+34-932479300","932479300",431860250,4583301500,"2.184867732","41.398365619","documentacio@auditori.cat","https://ajuntament.barcelona.cat/arxiumunicipal/ca/arxius-centrals","07/10/2024 07:28:43 AM","Titularitat|Administració local: municipal","POINT (2.1848676 41.398365)"
,27041744,"Arxiu Històric de l'Hospital de la Santa Creu i Sant Pau","Arxiu Històric de l'Hospital de la Santa Creu i Sant Pau","Cultura|Arxius||","archive",,,,,,"Carrer de Sant Antoni Maria Claret",,167,,,"08025","Barcelona",80193,"Barcelonès","+34-935537997","935537997",431112160,4584865000,"2.175741521","41.412383805","arxiuhistoric@fundaciosantpau.cat","http://www.santpaubarcelona.org/ca/arxiu-historic","07/10/2024 07:31:52 AM","Titularitat|Privat: entitats, associacions, fundacions","POINT (2.1757414 41.412384)"
,27041596,"Arxiu Central dels Jutjats de Vilanova i la Geltrú","Arxiu Central dels Jutjats de Vilanova i la Geltrú","Cultura|Arxius||","archive",,,,,,"Ronda Ibèrica",,175,,,"08800","Vilanova i la Geltrú",83073,"Garraf","+34-936571065","936571065",392309340,4564692000,"1.715122674","41.226454378","arxiu.vilanova@xij.gencat.cat",,"07/10/2024 07:19:56 AM","Titularitat|Generalitat de Catalunya: Administració de Justícia","POINT (1.7151227 41.226456)"
,27043788,"Arxiu de l'Autoritat Catalana de Protecció de Dades","Arxiu de l'Autoritat Catalana de Protecció de Dades","Cultura|Arxius||","archive",,,,,,"Carrer del Rosselló",,214,,,"08008","Barcelona",80193,"Barcelonès","+34-935527800","935527800",429633380,4582824500,"2.158286602","41.393877661",,,"07/10/2024 07:23:21 AM","Titularitat|Generalitat de Catalunya: organismes autònoms i empreses públiques","POINT (2.1582866 41.39388)"
,27044586,"Arxiu Central d'Ecologia Urbana","Arxiu Central d'Ecologia Urbana","Cultura|Arxius||","archive",,,,,,"Avinguda Diagonal",,240,,,"08018","Barcelona",80193,"Barcelonès","+34-932914873","932914873",432340940,4583973000,"2.190542458","41.404454215","aeu@bcn.cat","https://ajuntament.barcelona.cat/arxiumunicipal/ca/arxius-centrals","07/10/2024 07:28:44 AM","Titularitat|Administració local: municipal","POINT (2.1905425 41.404453)"
,27041223,"Arxiu Central Administratiu de l'Agència Catalana de l'Aigua","Arxiu Central Administratiu de l'Agència Catalana de l'Aigua","Cultura|Arxius||","archive",,,,,,"Carrer de Provença",,260,,,"08008","Barcelona",80193,"Barcelonès","+34-935672800","935672800",429700700,4582703500,"2.159105834","41.392793744","adlorente@gencat.cat","http://aca-web.gencat.cat/aca/appmanager/aca/aca/","07/10/2024 07:36:41 AM","Titularitat|Generalitat de Catalunya: organismes autònoms i empreses públiques","POINT (2.1591058 41.392796)"
,27041983,"Arxiu Comarcal del Vallès Occidental","Arxiu Comarcal del Vallès Occidental","Cultura|Arxius||","archive",,,,,,"Carrer de Baldrich",,268,,,"08223","Terrassa",82798,"Vallès Occidental","+34-937397068","937397068",417970400,4600648500,"2.016370356","41.553298623","acvallesoccidental.cultura@gencat.cat","http://cultura.gencat.cat/arxius/acvoc","07/10/2024 07:36:20 AM","Titularitat|Generalitat de Catalunya: comarcal","POINT (2.0163703 41.5533)"
,27043353,"Arxiu Històric de Terrassa","Arxiu Històric de Terrassa","Cultura|Arxius||","archive",,,,,,"Carrer de Baldrich",,268,,,"08223","Terrassa",82798,"Vallès Occidental","+34-937397068","937397068",417970400,4600648500,"2.016370356","41.553298623",,,"07/10/2024 07:20:35 AM","Titularitat|Administració local: municipal","POINT (2.0163703 41.5533)"
,27043616,"Arxiu Central Administratiu de l'Institut Català del Sòl","Arxiu Central Administratiu de l'Institut Català del Sòl","Cultura|Arxius||","archive",,,,,,"Carrer de Còrsega",,273,,,"08008","Barcelona",80193,"Barcelonès","+34-932286000","932286000",429416200,4582829500,"2.155688419","41.393903662","incasol.documentacio@gencat.cat","https://incasol.gencat.cat/ca/inici","07/10/2024 07:28:20 AM","Titularitat|Generalitat de Catalunya: organismes autònoms i empreses públiques","POINT (2.1556885 41.3939)"
,27043978,"Arxiu del Consell de Treball, Econòmic i Social de Catalunya","Arxiu del Consell de Treball, Econòmic i Social de Catalunya","Cultura|Arxius||","archive",,,,,,"Carrer de la Diputació",,284,,,"08009","Barcelona",80193,"Barcelonès","+34-932701780","932701780",430579000,4582628500,"2.169619264","41.392194535","ctesc.cdoc@gencat.cat",,"07/10/2024 07:23:20 AM","Titularitat|Generalitat de Catalunya: organismes autònoms i empreses públiques","POINT (2.1696193 41.392193)"
,27042826,"Arxiu Municipal de Vallirana","Arxiu Municipal de Vallirana","Cultura|Arxius||","archive",,,,,,"Carrer Major",,329,,,"08759","Vallirana",82956,"Baix Llobregat","+34-936830810","936830810",410673440,4582376000,"1.931591027","41.387956109",,,"07/10/2024 07:20:13 AM","Titularitat|Administració local: municipal","POINT (1.931591 41.387955)"
,27045753,"Arxiu Central de Drets Socials, Justícia Global, Feminismes i LGTBI","Arxiu Central de Drets Socials, Justícia Global, Feminismes i LGTBI","Cultura|Arxius||","archive",,,,,,"Carrer de València",,344,,,"08009","Barcelona",80193,"Barcelonès","+34-934132627","934132627",430556120,4583168000,"2.169283746","41.397051659","ads@bcn.cat","https://ajuntament.barcelona.cat/arxiumunicipal/ca/arxius-centrals","07/10/2024 07:28:45 AM","Titularitat|Administració local: municipal","POINT (2.1692836 41.397053)"
,27043523,"Arxiu Central Administratiu del Departament d'Interior","Arxiu Central Administratiu del Departament d'Interior","Cultura|Arxius||","archive",,,,,,"Carrer de la Diputació",,355,,,"08009","Barcelona",80193,"Barcelonès","+34-935512000","935512000",430924300,4582996000,"2.173707247","41.395534222","arxiu_central_dint@gencat.cat",,"07/10/2024 07:23:23 AM","Titularitat|Generalitat de Catalunya: central administratiu de departament","POINT (2.1737072 41.395535)"
,27045707,"Arxiu Municipal del Districte d'Horta-Guinardó","Arxiu Municipal del Districte d'Horta-Guinardó","Cultura|Arxius||","archive",,,,,,"Carrer de Lepant",,387,,,"08025","Barcelona",80193,"Barcelonès","+34-932916723","932916723",430562160,4584601000,"2.169191605","41.409958720","amdg@bcn.cat","http://ajuntament.barcelona.cat/arxiumunicipal/ca/nou-barris","07/10/2024 07:36:41 AM","Titularitat|Administració local: municipal","POINT (2.1691916 41.409958)"
,27041549,"Oficina de l'Arxiu Històric i Patrimoni Documental de la Universitat de Barcelona","Oficina de l'Arxiu Històric i Patrimoni Documental de la Universitat de Barcelona","Cultura|Arxius||","archive",,,,,,"Gran Via de les Corts Catalanes",,585,,,"08007","Barcelona",80193,"Barcelonès","+34-934020819","934020819",430104220,4582006000,"2.164012581","41.386546764","gda@ub.edu","http://www.ub.edu/arxiu/","07/10/2024 07:30:26 AM","Titularitat|Corporacions i entitats oficials: universitari","POINT (2.1640127 41.386547)"
,27041316,"Arxiu Central Administratiu de l'Institut Català de la Salut","Arxiu Central Administratiu de l'Institut Català de la Salut","Cultura|Arxius||","archive",,,,,,"Gran Via de les Corts Catalanes",,587,,,"08007","Barcelona",80193,"Barcelonès","+34-934824164","934824164",430241780,4582140000,"2.165642268","41.387765599","arxiu.central.ics@gencat.cat","http://ics.gencat.cat/ca/inici","07/10/2024 07:36:14 AM","Titularitat|Generalitat de Catalunya: organismes autònoms i empreses públiques","POINT (2.1656423 41.387764)"
,27042643,"Arxiu de l'Institut Català de Finances","Arxiu de l'Institut Català de Finances","Cultura|Arxius||","archive",,,,,,"Gran Via de les Corts Catalanes",,635,,,"08010","Barcelona",80193,"Barcelonès","+34-933428422","933428422",430701880,4582591500,"2.171093182","41.391871885",,,"07/10/2024 07:23:21 AM","Titularitat|Generalitat de Catalunya: organismes autònoms i empreses públiques","POINT (2.1710932 41.391872)"
,27040859,"Arxiu de l'Oficina Antifrau de Catalunya","Arxiu de l'Oficina Antifrau de Catalunya","Cultura|Arxius||","archive",,,,,,"Carrer de Ribes",,"1-3",,,"08013","Barcelona",80193,"Barcelonès","+34-935545555","935545555",415897880,4539238500,"2.000000184","40.999999198",,,"07/10/2024 07:23:20 AM","Titularitat|Generalitat de Catalunya: organismes autònoms i empreses públiques","POINT (2.0000002 41)"
,27045276,"Arxiu Documental de la Universitat Ramon Llull","Arxiu Documental de la Universitat Ramon Llull","Cultura|Arxius||","archive",,,,,,"Carrer de Claravall",,"1-3",,,"08022","Barcelona",80193,"Barcelonès","+34-936022200","936022200",427402560,4584800000,"2.131367893","41.411471859",,,"07/10/2024 07:23:20 AM","Titularitat|Corporacions i entitats oficials: universitari","POINT (2.131368 41.411472)"
,27042365,"Arxiu de la Universitat Politècnica de Catalunya","Arxiu de la Universitat Politècnica de Catalunya","Cultura|Arxius||","archive",,,,,,"Carrer de Jordi Girona",,"1-3. Edifici K2M. S103",,,"08034","Barcelona",80193,"Barcelonès","+34-934010743","934010743",426026160,4582234000,"2.115214592","41.388235588","arxiu.oda@upc.edu","http://www.upc.edu/arxiu","07/10/2024 07:30:08 AM","Titularitat|Corporacions i entitats oficials: universitari","POINT (2.1152146 41.388237)"
,27041934,"Arxiu Central dels Jutjats de Sant Feliu de Llobregat","Arxiu Central dels Jutjats de Sant Feliu de Llobregat","Cultura|Arxius||","archive",,,,,,"Carrer de Dalt",,"10-12",,,"08980","Sant Feliu de Llobregat",82114,"Baix Llobregat","+34-675782990","675782990",420206000,4581691500,"2.045681269","41.382793337","arxiu.santfeliullobregat@xij.gencat.cat",,"07/10/2024 07:21:01 AM","Titularitat|Generalitat de Catalunya: Administració de Justícia","POINT (2.0456812 41.382793)"
,27045676,"Arxiu Municipal de Sant Esteve Sesrovires","Arxiu Municipal de Sant Esteve Sesrovires","Cultura|Arxius||","archive",,,,,,"Carrer de Josep Tarradellas",,"10-12 baixos",,,"08635","Sant Esteve Sesrovires",82080,"Baix Llobregat","+34-937715392","937715392",406207380,4594112000,"1.876361553","41.493140026","ses.arxiumunicipal@sesrovires.cat","http://www.sesrovires.cat","07/10/2024 07:31:42 AM","Titularitat|Administració local: municipal","POINT (1.8763616 41.49314)"
