zref,name,name:ca,zCATEGORIA,amenity,addr:street,nohousenumber,addr:housenumber,addr:floor,addr:door,addr:postcode,zPOBLACIO,zCODI_MUNICIPI,zCOMARCA,phone,fax,zUTMX,zUTMY,lon,lat,email,website,ZDATA_MODIFICACIO,ZPROPIETATS,ZGeoreferència
547259,Ajuntament de Navàs,Ajuntament de Navàs,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,,8,,,8670,Navàs,81419,Bages,+34-93-8390022,93-8390022,407037393,4639291847,1.879261195,41.900100643,navas@navas.cat,http://www.navas.cat,07/17/2024 07:03:28 AM,,POINT (1.8792611 41.9001)
547461,Ajuntament de Sant Boi de Lluçanès,Ajuntament de Sant Boi de Lluçanès,Administració pública|Ens locals|Ajuntaments|,townhall,Passeig del Lluçanès,,8,,,8589,Sant Boi de Lluçanès,82016,Osona,+34-93-8578028,93-8578028,429786788,4656643203,2.151417530,42.058711063,st.boillu@diba.cat,http://stboillu.diba.es/,07/17/2024 07:03:16 AM,,POINT (2.1514175 42.058712)
546986,Ajuntament de Caldes de Malavella,Ajuntament de Caldes de Malavella,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,,8,,,17455,Caldes de Malavella,170335,Selva,+34-972-470005,972-470005,484202768,4631899008,2.809732183,41.838825995,ajuntament@caldesdemalavella.cat,http://www.caldesdemalavella.cat,07/17/2024 07:03:49 AM,,POINT (2.8097322 41.838825)
546869,Ajuntament de Begur,Ajuntament de Begur,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Església,,8,,,17255,Begur,170139,Baix Empordà,+34-972-624020,972-624020,513592431,4640595347,3.163912500,41.917193300,begur@begur.cat,http://www.begur.org,07/17/2024 07:03:53 AM,,POINT (3.1639125 41.917194)
546916,Ajuntament de Gombrèn,Ajuntament de Gombrèn,Administració pública|Ens locals|Ajuntaments|,townhall,Avinguda de Moisès Torrens,,8,,,17531,Gombrèn,170806,Ripollès,+34-972-730300,972-730300,424908759,4677799834,2.089743486,42.248781657,ajuntament@gombren.cat,http://www.ddgi.es/selvademar/,07/17/2024 07:03:36 AM,,POINT (2.0897434 42.248783)
547424,Ajuntament de Riudarenes,Ajuntament de Riudarenes,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,,8,,,17421,Riudarenes,171485,Selva,+34-972-856002,972-856002,476506007,4630108300,2.717101427,41.822506435,ajuntament@riudarenes.org,,07/17/2024 07:03:18 AM,,POINT (2.7171013 41.822506)
546842,Ajuntament d'Aspa,Ajuntament d'Aspa,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,,8,,,25151,Aspa,250365,Segrià,+34-973-122113,973-122113,305699086,4596381242,0.672245219,41.495506788,ajuntament@aspa.ddl.net,http://aspa.ddl.net,07/17/2024 07:03:55 AM,,POINT (0.6722452 41.495506)
546874,Ajuntament de Bell-lloc d'Urgell,Ajuntament de Bell-lloc d'Urgell,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça Major,,8,,,25220,Bell-lloc d'Urgell,250485,Pla d'Urgell,+34-973-560100,973-560100,315030103,4611066755,0.779426888,41.629892667,ajuntament@bell-lloc.cat,http://www.bell-lloc.cat,07/17/2024 07:03:53 AM,,POINT (0.7794269 41.629894)
547406,Ajuntament de Torredembarra,Ajuntament de Torredembarra,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça del Castell,,8,,,43830,Torredembarra,431536,Tarragonès,+34-977-640025,977-640025,365388698,4556194781,1.395904899,41.145910811,ajuntament@torredembarra.cat,http://www.torredembarra.cat.,07/17/2024 07:02:59 AM,,POINT (1.3959049 41.145912)
546914,Ajuntament de Godall,Ajuntament de Godall,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Mare Teresa Blanch,,8,,,43516,Godall,430688,Montsià,+34-977-738018,977-738018,285984369,4503599467,0.468531115,40.655524220,jotomas@godall.altanet.org,http://www.godall.altanet.org,07/17/2024 07:03:36 AM,,POINT (0.4685311 40.655525)
546989,Ajuntament de Calella,Ajuntament de Calella,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,,9,,,8370,Calella,80351,Maresme,+34-937663030,+34-937660576,471419403,4606895518,2.656966610,41.613262908,calella@calella.cat,http://www.calella.cat,07/17/2024 07:03:49 AM,,POINT (2.6569667 41.613262)
547089,Ajuntament de Castellbisbal,Ajuntament de Castellbisbal,Administració pública|Ens locals|Ajuntaments|,townhall,Avinguda de Pau Casals,,9,,,8755,Castellbisbal,80543,Vallès Occidental,+34-937720225,+34-937721307,415052648,4592111642,1.982593117,41.476111038,alcaldia@castellbisbal.cat,http://www.castellbisbal.cat,07/17/2024 07:03:46 AM,,POINT (1.982593 41.476112)
546701,Ajuntament del Papiol,Ajuntament del Papiol,Administració pública|Ens locals|Ajuntaments|,townhall,Avinguda de la Generalitat,,9,,,8754,"Papiol, el",81580,Baix Llobregat,+34-93-6730220,93-6730220,417375107,4587852510,2.010987903,41.437995198,papiol@elpapiol.cat,http://www.elpapiol.cat,07/17/2024 07:03:24 AM,,POINT (2.010988 41.437996)
547219,Ajuntament de Monistrol de Calders,Ajuntament de Monistrol de Calders,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de la Vinya,,9,,,8275,Monistrol de Calders,81287,Moianès,+34-93-8399000,93-8399000,418027110,4623666764,2.013892936,41.760604045,monistrolc@diba.cat,http://www.monistroldecalders.cat/ca,07/17/2024 07:03:29 AM,,POINT (2.013893 41.760605)
547555,Ajuntament de Vallfogona de Ripollès,Ajuntament de Vallfogona de Ripollès,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer del Puig Estela,,9,,,17862,Vallfogona de Ripollès,171707,Ripollès,+34-972-701909,972-701909,442528866,4671909718,2.303899842,42.197233540,ajuntament@vallfogona.cat,http://www.ddgi.es/vallfogona,07/17/2024 07:02:57 AM,,POINT (2.3038998 42.197235)
546971,Ajuntament de Breda,Ajuntament de Breda,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,,9,,,17400,Breda,170274,Selva,+34-972-870012,972-870012,463187213,4621966619,2.557234234,41.748669551,ajuntament@breda.cat,http://www.breda.cat,07/17/2024 07:03:51 AM,,POINT (2.5572343 41.74867)
547077,Ajuntament de l'Albagés,Ajuntament de l'Albagés,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Santiago Rusiñol,,9,,,25155,"Albagés, l'",250061,Garrigues,+34-973-121129,973-121129,311281661,4590844515,0.740806300,41.447007400,ajuntament@albages.cat,http://albages.cat,07/17/2024 07:03:59 AM,,POINT (0.7408063 41.447006)
547044,Ajuntament de la Pobla de Cérvoles,Ajuntament de la Pobla de Cérvoles,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de Sant Miquel,,9,,,25471,"Pobla de Cérvoles, la",251692,Garrigues,+34-973-175152,973-175152,325639822,4581715186,0.915207271,41.368075265,ajuntament@poblacervoles.cat,http://poblacervoles.ddl.net/,07/17/2024 07:03:22 AM,,POINT (0.91520727 41.368076)
546636,Ajuntament de Puigverd d'Agramunt,Ajuntament de Puigverd d'Agramunt,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de la Cendra,,9,,,25318,Puigverd d'Agramunt,251811,Urgell,+34-973-391068,973-391068,343904187,4626811435,1.121744526,41.777803627,ajuntament@puigverdagramunt.ddl.net,http://puigverdagramunt.ddl.net/,07/17/2024 07:03:20 AM,,POINT (1.1217445 41.777805)
546754,Ajuntament d'Alt Àneu,Ajuntament d'Alt Àneu,Administració pública|Ens locals|Ajuntaments|,townhall,Avinguda del Port de la Bonaigua,,9,,,25587,Alt Àneu,250241,Pallars Sobirà,+34-973-626038,973-626038,344888390,4721958283,1.108190000,42.634460000,ajuntament@altaneu.ddl.net,http://altaneu.ddl.net,07/17/2024 07:03:56 AM,,POINT (1.10819 42.63446)
546709,Ajuntament del Pont de Suert,Ajuntament del Pont de Suert,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Major,,9,,,25520,"Pont de Suert, el",251734,Alta Ribagorça,+34-973-690005,973-690005,314237746,4687349845,0.745831500,42.316241200,ajuntament@elpontdesuert.cat,http://www.elpontdesuert.cat,07/17/2024 07:03:21 AM,,POINT (0.7458315 42.316242)
547426,Ajuntament de Riudecanyes,Ajuntament de Riudecanyes,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer del Dimecres,,9,,,43771,Riudecanyes,431270,Baix Camp,+34-977-834005,977-834005,328841873,4555205034,0.960906591,41.130115038,ajuntament@riudecanyes.cat,http://www.riudecanyes.cat/,07/17/2024 07:03:18 AM,,POINT (0.96090657 41.130116)
547095,Ajuntament de Castellfollit de Riubregós,Ajuntament de Castellfollit de Riubregós,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Major,,10,,,8281,Castellfollit de Riubregós,80608,Anoia,+34-938693031,+34-938693125,370168294,4626088884,1.437806100,41.776029700,castellfollitr@diba.cat,http://www.riubregos.cat/index.jsp.htm,07/17/2024 07:03:46 AM,,POINT (1.4378061 41.77603)
547299,Ajuntament de Sant Pere Pescador,Ajuntament de Sant Pere Pescador,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de la Verge del Portalet,,10,,,17470,Sant Pere Pescador,171788,Alt Empordà,+34-972520050,+34-972550323,506763789,4670650625,3.081912408,42.187976453,ajuntament@santpere.cat,http://www.santpere.cat,07/17/2024 07:03:10 AM,,POINT (3.0819125 42.187977)
547592,Ajuntament de Vilademuls,Ajuntament de Vilademuls,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça Major,,10,,,17468,Vilademuls,172180,Pla de l'Estany,+34-972560204,+34-972560360,492613234,4667496471,2.910583100,42.159563300,ajuntament@vilademuls.cat,http://www.vilademuls.cat,07/17/2024 07:02:55 AM,,POINT (2.910583 42.159565)
547397,Ajuntament de Tivenys,Ajuntament de Tivenys,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de l'Abadia,,10,,,43511,Tivenys,431495,Baix Ebre,+34-977496233,+34-977496168,290419862,4531417556,0.511616816,40.907027745,aj.tivenys@altanet.org,http://www.tivenys.altanet.org,07/17/2024 07:03:00 AM,,POINT (0.5116168 40.90703)
547310,Ajuntament de Sant Vicenç de Castellet,Ajuntament de Sant Vicenç de Castellet,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,,10,,,8295,Sant Vicenç de Castellet,82628,Bages,+34-93-6930611,93-6930611,405422465,4613282614,1.863938028,41.665689898,svcastellet@svc.cat,http://www.svc.cat,07/17/2024 07:03:09 AM,,POINT (1.863938 41.66569)
547459,Ajuntament de Sant Bartomeu del Grau,Ajuntament de Sant Bartomeu del Grau,Administració pública|Ens locals|Ajuntaments|,townhall,Passeig del Grau,,10,,,8503,Sant Bartomeu del Grau,81995,Osona,+34-93-8889000,93-8889000,431762877,4647954738,2.176308183,41.980639419,ajuntament@sbg.cat,http://www.sbg.cat,07/17/2024 07:03:16 AM,,POINT (2.1763082 41.98064)
547205,Ajuntament de Mediona,Ajuntament de Mediona,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer del Doctor Trueta,,10,,,8773,Mediona,81228,Alt Penedès,+34-93-8985002,93-8985002,384052244,4592623655,1.611296348,41.476838973,mediona@diba.cat,http://www.mediona.cat,07/17/2024 07:03:30 AM,,POINT (1.6112963 41.476837)
547275,Ajuntament d'Olot,Ajuntament d'Olot,Administració pública|Ens locals|Ajuntaments|,townhall,Passeig del Bisbe Guillamet,,10,,,17800,Olot,171143,Garrotxa,+34-972-279100,972-279100,457427991,4670224410,2.484475611,42.183008737,atencioalciutada@olot.cat,http://www.olot.cat,07/17/2024 07:03:26 AM,,POINT (2.4844756 42.18301)
546946,Ajuntament de Juià,Ajuntament de Juià,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Baix,,10,,,17462,Juià,170871,Gironès,+34-972-490230,972-490230,492334707,4651732311,2.907418212,42.017580456,ajuntament@juia.cat,http://www.ddgi.cat/juia,07/17/2024 07:03:35 AM,,POINT (2.9074183 42.017582)
547585,Ajuntament de Vilabertran,Ajuntament de Vilabertran,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Josep Reig i Palau,,10,,,17760,Vilabertran,172142,Alt Empordà,+34-972-505902,972-505902,498310574,4681296710,2.979509318,42.283885659,secretaria@vilabertran.cat,http://www.vilabertran.cat,07/17/2024 07:02:55 AM,,POINT (2.9795094 42.283886)
546871,Ajuntament de Bellaguarda,Ajuntament de Bellaguarda,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de les Escoles,,10,,,25163,Bellaguarda,251706,Garrigues,+34-973-124004,973-124004,310771656,4578612045,0.738526326,41.336788020,ajuntament@bellaguarda.cat,http://bellaguarda.ddl.net/,07/17/2024 07:03:53 AM,,POINT (0.73852634 41.33679)
546801,Ajuntament d'Estamariu,Ajuntament d'Estamariu,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Major,,10,,,25719,Estamariu,250886,Alt Urgell,+34-973-351457,973-351457,378356812,4692241566,1.522548951,42.372937826,ajuntament@estamariu.ddl.net,http://estamariu.ddl.net/,07/17/2024 07:03:41 AM,,POINT (1.5225489 42.372936)
546722,Ajuntament d'Alàs i Cerc,Ajuntament d'Alàs i Cerc,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Major,,10,,,25718,Alàs i Cerc,250058,Alt Urgell,+34-973-352054,973-352054,377088650,4689883436,1.507653800,42.351508000,ajuntament@alascerc.ddl.net,http://alascerc.ddl.net,07/17/2024 07:03:59 AM,,POINT (1.5076538 42.35151)
546748,Ajuntament d'Almenar,Ajuntament d'Almenar,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,,10,,,25126,Almenar,250215,Segrià,+34-973-770013,973-770013,297919328,4630197792,0.567695580,41.797902922,ajuntament@almenar.ddl.net,http://almenar.ddl.net,07/17/2024 07:03:57 AM,,POINT (0.56769556 41.7979)
546644,Ajuntament de Rasquera,Ajuntament de Rasquera,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Tortosa,,10,,,43513,Rasquera,431212,Ribera d'Ebre,+34-977-409061,977-409061,297892853,4541678493,0.596920843,41.001260005,aj.rasquera@altanet.org,http://www.rasquera.altanet.org,07/17/2024 07:03:19 AM,,POINT (0.59692085 41.00126)
546676,Ajuntament de Cornudella de Montsant,Ajuntament de Cornudella de Montsant,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer del Comte de Rius,,10,,,43360,Cornudella de Montsant,430496,Priorat,+34-977-561416,977-561416,324524209,4570282896,0.905175584,41.264922841,aj.cornudella@altanet.org,http://www.cornudella.altanet.org,07/17/2024 07:03:43 AM,,POINT (0.90517557 41.264923)
546728,Ajuntament d'Alcanar,Ajuntament d'Alcanar,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de la Generalitat,,10,,,43530,Alcanar,430043,Montsià,+34-977-732013,977-732013,286709344,4491083487,0.481332492,40.543066401,ajuntament@alcanar.cat,http://www.alcanar.cat,07/17/2024 07:03:58 AM,,POINT (0.48133248 40.543068)
546954,Ajuntament de la Canonja,Ajuntament de la Canonja,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer del Raval,,11,,,43110,"Canonja, la",439076,Tarragonès,+34-977543489,977543489,347123632,4553988131,1.178897940,41.122807464,ajuntament@lacanonja.cat,http://www.lacanonja.cat,07/17/2024 07:03:48 AM,,POINT (1.178898 41.122807)
546618,Ajuntament de Portbou,Ajuntament de Portbou,Administració pública|Ens locals|Ajuntaments|,townhall,Passeig de la Sardana,,11,,,17497,Portbou,171387,Alt Empordà,+34-972390284,+34-972125123,513361593,4697132431,3.162426393,42.426390634,portbou@portbou.cat,http://www.portbou.cat,07/17/2024 07:03:21 AM,,POINT (3.1624265 42.42639)
547145,Ajuntament de l'Hospitalet de Llobregat,Ajuntament de l'Hospitalet de Llobregat,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,,11,,,8901,"Hospitalet de Llobregat, l'",81017,Barcelonès,+34-93-4029400,93-4029400,424696189,4579056233,2.099703698,41.359491501,ajhospi@l-h.cat,http://www.l-h.net,07/17/2024 07:03:35 AM,,POINT (2.0997038 41.359493)
547289,Ajuntament de Palafolls,Ajuntament de Palafolls,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça Major,,11,,,8389,Palafolls,81555,Maresme,+34-93-7620043,93-7620043,479126463,4612847736,2.749260446,41.667114210,palafolls@palafolls.cat,http://www.palafolls.cat,07/17/2024 07:03:25 AM,,POINT (2.7492604 41.667114)
546844,Ajuntament d'Avinyó,Ajuntament d'Avinyó,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça Major,,11,,,8279,Avinyó,80121,Bages,+34-93-8387700,93-8387700,414610066,4635169379,1.971136775,41.863830842,infoavinyo@diba.cat,http://www.avinyo.cat,07/17/2024 07:03:55 AM,,POINT (1.9711368 41.86383)
547245,Ajuntament de Montseny,Ajuntament de Montseny,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,,11,,,8460,Montseny,81379,Vallès Oriental,+34-93-8473003,93-8473003,449721565,4623229713,2.395176902,41.759307461,montseny@diba.cat,http://www.vallesnet.org/pobles/np26.html,07/17/2024 07:03:28 AM,,POINT (2.395177 41.759308)
546987,Ajuntament de Caldes de Montbui,Ajuntament de Caldes de Montbui,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Font del Lleó,,11,,,8140,Caldes de Montbui,80333,Vallès Oriental,+34-93-8655656,93-8655656,430213057,4609532177,2.162123440,41.634470072,caldesm@caldesdemontbui.cat,http://www.caldesdemontbui.org,07/17/2024 07:03:49 AM,,POINT (2.1621234 41.63447)
546976,Ajuntament de Cabanes,Ajuntament de Cabanes,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,,11,,,17761,Cabanes,170307,Alt Empordà,+34-972-505973,972-505973,498183120,4683866525,2.977955386,42.307029645,ajuntament@cabanes.cat,http://www.cabanes.cat,07/17/2024 07:03:50 AM,,POINT (2.9779553 42.30703)
547294,Ajuntament de Sant Pau de Segúries,Ajuntament de Sant Pau de Segúries,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de la Guàrdia,,11,,,17864,Sant Pau de Segúries,171772,Ripollès,+34-972-747005,972-747005,447605184,4679008652,2.364740510,42.261521386,ajuntament@santpauseguries.cat,http://www.santpauseguries.cat,07/17/2024 07:03:10 AM,,POINT (2.3647406 42.26152)
547170,Ajuntament de Llívia,Ajuntament de Llívia,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer dels Forns,,11,,,17527,Llívia,170947,Cerdanya,+34-972-896011,972-896011,416320522,4701904126,1.982154841,42.464959870,ajuntament@llivia.org,http://www.llivia.org,07/17/2024 07:03:33 AM,,POINT (1.9821548 42.46496)
546940,Ajuntament d'Ivars d'Urgell,Ajuntament d'Ivars d'Urgell,Administració pública|Ens locals|Ajuntaments|,townhall,Passeig de Felip Rodés,,11,,,25260,Ivars d'Urgell,251137,Pla d'Urgell,+34-973-580125,973-580125,332414026,4616435013,0.986486341,41.682057148,ajuntament@ivarsurgell.ddl.net,http://ivarsurgell.ddl.net/,07/17/2024 07:03:35 AM,,POINT (0.9864863 41.682056)
546831,Ajuntament de Freginals,Ajuntament de Freginals,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Major,,11,,,43558,Freginals,430629,Montsià,+34-977-572789,977-572789,290380544,4505272953,0.519925975,40.671714088,aj.freginals@altanet.org,http://freginals.org,07/17/2024 07:03:38 AM,,POINT (0.51992595 40.671715)
547194,Ajuntament de Masdenverge,Ajuntament de Masdenverge,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Església,,11,,,43878,Masdenverge,430786,Montsià,+34-977-718257,977-718257,291473338,4510102966,0.531238698,40.715462782,ajuntament@masdenverge.cat,,07/17/2024 07:03:31 AM,,POINT (0.5312387 40.71546)
547042,Ajuntament de la Palma d'Ebre,Ajuntament de la Palma d'Ebre,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Major,,11,,,43370,"Palma d'Ebre, la",430995,Ribera d'Ebre,+34-977-819064,977-819064,304518337,4572789232,0.665722349,41.282888939,aj.palma@altanet.org,http://www.palma.altanet.org,07/17/2024 07:03:24 AM,,POINT (0.66572237 41.28289)
547389,Ajuntament de Teià,Ajuntament de Teià,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Pere Noguera,,12,,,8329,Teià,82819,Maresme,+34-935409350,+34-935409352,443239468,4594435380,2.319936814,41.499531137,ajuntament@teia.cat,http://www.teia.cat,07/17/2024 07:03:01 AM,,POINT (2.3199368 41.49953)
547179,Ajuntament de Maià de Montcal,Ajuntament de Maià de Montcal,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Nostra Senyora del Mont,,12,,,17851,Maià de Montcal,170985,Garrotxa,+34-972591051,+34-972590801,478916670,4668797303,2.744740000,42.171030000,ajuntament@maia.cat,http://www.maiademontcal.cat,07/17/2024 07:03:32 AM,,POINT (2.74474 42.17103)
