z_NO_OSM,zref,name,name:ca,zCATEGORIA,amenity,community_centre,community_centre:for,admin_level,government,office,chamber,addr:street,nohousenumber,addr:housenumber,addr:floor,addr:door,addr:postcode,zPOBLACIO,zCODI_MUNICIPI,zCOMARCA,phone,fax,zUTMX,zUTMY,lon,lat,email,website,ZDATA_MODIFICACIO,ZPROPIETATS,ZGeoreferència
a,27043390,Casal Cívic Can Borell,Casal Cívic Can Borell,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Passeig de Mas Borell,,1-3,,,17300,Blanes,170237,Selva,+34-972353809,972353809,481771800,4613430500,2.781019047,41.672428165,cc.blanes@gencat.cat,http://xecat.gencat.cat,07/10/2024 07:28:48 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.781019 41.67243)
a,27044775,Centre Sòciocultural Molí-Cadí,Centre Sòciocultural Molí-Cadí,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Rambla de la Verge de la Mercè,,1-57,,,8950,Esplugues de Llobregat,80771,Baix Llobregat,+34-933710266,933710266,424531750,4580480000,2.097560804,41.372299329,ajuntament@esplugues.cat,http://www.esplugues.cat,07/10/2024 07:34:24 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.097561 41.3723)
a,27042513,Centre Cívic Dalt la Vila,Centre Cívic Dalt la Vila,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer del Germà Bernabé,,1-7,,,8911,Badalona,80155,Barcelonès,+34-933844444,933844444,437061220,4589186500,2.246467180,41.451794507,ccdaltlavila@badalona.cat,,07/10/2024 07:23:27 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.246467 41.451794)
a,27043310,Centre Cívic Can Castelló,Centre Cívic Can Castelló,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Castelló,,1-7,,,8021,Barcelona,80193,Barcelonès,,,428143800,4583409000,2.140401045,41.399010308,,,07/10/2024 07:26:15 AM,Gestio|Privada   |Titularitat|Pública   ,POINT (2.1404011 41.39901)
a,27043894,Centre Cívic Barceloneta,Centre Cívic Barceloneta,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de la Conreria,,1-9,,,8003,Barcelona,80193,Barcelonès,,,432462700,4581286500,2.192298606,41.380267883,,,07/10/2024 07:26:17 AM,Gestio|Privada   |Titularitat|Pública   ,POINT (2.1922987 41.38027)
a,27044085,Centre Civic Mas Lluí,Centre Civic Mas Lluí,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer d'Estelí,,10-12,,,8980,Sant Feliu de Llobregat,82114,Baix Llobregat,+34-936660648,936660648,420849300,4582007000,2.053332770,41.385698402,ccmasllui@santfeliu.cat,,07/10/2024 07:23:56 AM,Gestio|Altres    |Titularitat|Pública   ,POINT (2.0533328 41.3857)
a,27042169,Local socio cultural - Centre cívic,Local socio cultural - Centre cívic,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carretera de Josa 10-15 ,,10-15,,,25716,Gósol,251001,Berguedà,,,389396720,4677127000,1.659490474,42.238500048,,,07/10/2024 07:24:52 AM,Titularitat|Pública   ,POINT (1.6594905 42.2385)
a,27044185,Punt de Trobada,Punt de Trobada,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça de l'Onze de Setembre,,11-1,,,17493,Vilajuïga,172235,Alt Empordà,+34-972530457,972530457,0,0,0.000000000,0.000000000,,,07/10/2024 07:23:38 AM,Gestio|Privada   |Titularitat|Pública   ,
a,27040742,Can Carner,Can Carner,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de les Joies,,11-13,,,8180,Moià,81385,Moianès,+34-938301418,938301418,425046250,4629320500,2.097606571,41.812214586,persones@moia.cat,http://www.moia.cat,07/10/2024 07:33:19 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.0976067 41.812214)
a,27042171,Centre Cívic,Centre Cívic,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça Major,,11-13,,,43717,"Bisbal del Penedès, la",430287,Baix Penedès,+34-977169917,977169917,373294500,4571130000,1.486985722,41.281672132,cmc@bisbalpenedes.com,http://www.bisbalpenedes.com,07/10/2024 07:35:24 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.4869857 41.281673)
a,27042518,Centre Civic El Rieral,Centre Civic El Rieral,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Joan Fuster i Ortells,,12-14,,,17310,Lloret de Mar,170950,Selva,+34-972361829,972361829,486637300,4617235000,2.839384315,41.706792255,fvieta@lloret.cat,http://www.lloret.cat,07/10/2024 07:33:38 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.8393843 41.70679)
a,27041232,Centre Civic Gavarra,Centre Civic Gavarra,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Mossèn Andreu,,13-19,,,8940,Cornellà de Llobregat,80734,Baix Llobregat,+34-933762011,933762011,422904160,4579224000,2.078260365,41.360832908,ccgavarra@aj-cornella.cat,http://www.cornella.cat,07/10/2024 07:34:36 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.0782604 41.360832)
a,27042422,"Casal Cívic ""Frederica Montseny""","Casal Cívic ""Frederica Montseny""","Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Avinguda del Puigmal,,137-139,,,8560,Manlleu,81120,Osona,+34-938515684,938515684,440688720,4651025000,2.283733508,42.009012582, cc.manlleu@gencat.cat,http://www.manlleu.cat,07/10/2024 07:33:36 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.2837336 42.009014)
a,27041483,Centre Cívic Can Mariner,Centre Cívic Can Mariner,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Milà i Fontanals,,14-16,,,8921,Santa Coloma de Gramenet,82457,Barcelonès,+34-934663287,934663287,434213840,4588876500,2.212413798,41.448774097,cuencass@gramenet.diba.es,http://www.grame.net,07/10/2024 07:34:02 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.2124138 41.448772)
a,27041973,Centre Cívic de Pedret,Centre Cívic de Pedret,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Pedret,,152-156,,,17007,Girona,170792,Gironès,+34-972212568,972212568,485481530,4649477500,2.824701248,41.997175641,ccpontmajor@ajgirona.org,http://www.girona.cat/ccivics,07/10/2024 07:34:06 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.8247013 41.997177)
a,27044280,Centre Cívic i Cultural,Centre Cívic i Cultural,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Buenos Aires,,16-18,,,8140,Caldes de Montbui,80333,Vallès Oriental,+34-938654977,938654977,430425620,4609430000,2.164687136,41.633568410,centrecivic@caldesdemontbui.cat,http://www.caldesdemontbui.cat,07/10/2024 07:35:09 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.1646872 41.633568)
a,27042618,Centre Civic Montflorit,Centre Civic Montflorit,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de la Mare de Déu de les Dolors,,17-19,,,8290,Cerdanyola del Vallès,82665,Vallès Occidental,,,427397250,4592559500,2.130371649,41.481357315,,,07/10/2024 07:25:27 AM,Titularitat|Pública   ,POINT (2.1303716 41.481358)
a,27045797,Centre Civic Roses,Centre Civic Roses,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer del Tibidabo,,18-20,,,8980,Sant Feliu de Llobregat,82114,Baix Llobregat,+34-936665651,936665651,420799100,4581748500,2.052766231,41.383365306,ccroses@santfeliu.cat,,07/10/2024 07:23:56 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.0527663 41.383366)
a,27043623,"Centre Cívic ""Evaristo de la Torre Valdeolivas","Centre Cívic ""Evaristo de la Torre Valdeolivas","Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Sant Pere Regalat,,18-28,,,8254,"Pont de Vilomara i Rocafort, el",81825,Bages,+34-938318811,938318811,406177220,4617049500,1.872410281,41.699701536,pont@elpont.cat,http://www.elpont.cat,07/10/2024 07:34:29 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.8724103 41.699703)
a,27045860,Centre Cívic Sant Roc,Centre Cívic Sant Roc,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Avinguda del Maresme,,182-190,,,8918,Badalona,80155,Barcelonès,+34-934600969,934600969,435345060,4587370500,2.226116644,41.435301890,oac.santroc@gencat.cat,,07/10/2024 07:36:42 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.2261167 41.435303)
a,27041864,Centre Cívic,Centre Cívic,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de l'Esperança,,19-21,,,8330,Premià de Mar,81727,Maresme,+34-937529990,937529990,446418400,4593501500,2.358105141,41.491338670,centrecivic@premiademar.cat ,,07/10/2024 07:24:02 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.3581052 41.491337)
a,27044010,l'Escorxador,l'Escorxador,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de l'Escorxador,,19-21,,,8720,Vilafranca del Penedès,83054,Alt Penedès,+34-938900459,938900459,390937440,4578329500,1.696315579,41.349082491,escorxador@vilafranca.org,http://www.vilafranca.cat/cultura,07/10/2024 07:29:22 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.6963155 41.349083)
a,27045105,Centre Cívic l'Era,Centre Cívic l'Era,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Cervantes,,19-23,,,8100,Mollet del Vallès,81249,Vallès Oriental,+34-935700908,935700908,434087660,4599388500,2.209753293,41.543441157,cultura@molletvalles.cat,http://www.molletvalles.cat,07/10/2024 07:33:18 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.2097533 41.54344)
a,27041875,Centre Cívic Pins,Centre Cívic Pins,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer dels Pirineus,,2-4,,,8923,Santa Coloma de Gramenet,82457,Barcelonès,+34-934663940,934663940,434401700,4588426000,2.214711567,41.444731958,cuencass@gramenet.diba.es,http://www.grame.net,07/10/2024 07:34:02 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.2147117 41.444733)
a,27045451,Centre Cívic Can Baruta,Centre Cívic Can Baruta,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Lluís Pacual Roca,,2-4,,,8690,Santa Coloma de Cervelló,82444,Baix Llobregat,+34-936340802,936340802,417631530,4579946500,2.015132577,41.366817862,scc.regidoriacultura@santacolomadecervello.cat,http://www.santacolomadecervello.cat,07/10/2024 07:32:17 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.0151327 41.366817)
a,27041031,El Casal del Poble,El Casal del Poble,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer del Raval,,2-4,,,8278,Talamanca,82779,Bages,+34-938270036,938270036,414990120,4621141500,1.977725334,41.737543118,talamanca@diba.cat,,07/10/2024 07:23:46 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.9777254 41.737545)
a,27041256,Centre Cívic Molí de Vent,Centre Cívic Molí de Vent,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de l'Aigua,,203-205,,,8800,Vilanova i la Geltrú,83073,Garraf,+34-938151845,938151845,391857340,4564038000,1.709846864,41.220504420,ccivent@vilanova.cat,http://www.vilanova.cat,07/10/2024 07:29:15 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.7098469 41.220505)
a,27041876,Local Social Faldes del Montseny,Local Social Faldes del Montseny,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Montserrat,,22-26,,,8458,Sant Pere de Vilamajor,82346,Vallès Oriental,+34-938452683,938452683,447271620,4615240000,2.366414381,41.687188790,faldes@vilamajor.cat,http://www.vilamajor.cat,07/10/2024 07:29:17 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.3664143 41.687187)
a,27041856,Centre Cívic d'Ullà,Centre Cívic d'Ullà,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Camí de Dalt,,24-26,,,17140,Ullà,172044,Baix Empordà,+34-972758193,972758193,509423000,4655103500,3.113865603,42.047924316,pladebarrisulla@gmail.com,,07/10/2024 07:23:44 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (3.1138656 42.047924)
a,27040837,Centre Social i de Dinamització Economica,Centre Social i de Dinamització Economica,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Joan Roig i Piera,,3-5,,,8880,Cubelles,80749,Garraf,+34-938957551,938957551,388712250,4562662000,1.672585684,41.207686435,cultura@cubelles.org,http://www.cubelles.cat,07/10/2024 07:34:35 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.6725857 41.207687)
a,27042975,Centre Cívic Gatzara,Centre Cívic Gatzara,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de la Font del Cuscó,,30-32,,,8799,Olèrdola,81458,Alt Penedès,+34-938903502,938903502,394631030,4578294000,1.740462832,41.349254417,mulinaripm@gmail.com,http://www.olerdola.cat,07/10/2024 07:32:50 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.7404628 41.349255)
a,27044067,Centre Cívic les Basses,Centre Cívic les Basses,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Sant Pere,,32-33,,,43850,Cambrils,430385,Baix Camp,+34-977368217,977368217,337170940,4548023000,1.061981460,41.067169148,participacio@cambrils.cat,http://www.cambrils.cat,07/10/2024 07:34:59 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.0619814 41.06717)
a,27042060,Centre Cívic La Xarxa,Centre Cívic La Xarxa,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de la Carrerada,,33-35,,,8734,Olèrdola,81458,Alt Penedès,+34-938903502,938903502,390643880,4575584500,1.693301590,41.324322971,mulinaripm@gmail.com,http://www.olerdola.cat,07/10/2024 07:32:50 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.6933016 41.32432)
a,27045278,la Societat,la Societat,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de la Muralla,,38-40,,,43884,Bonastre,430304,Baix Penedès,+34-977657019,977657019,369268800,4564219000,1.440411854,41.218800299,aj.bonastre@altanet.org,,07/10/2024 07:23:01 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.4404118 41.2188)
a,27041999,Centre Cívic de Fàtima,Centre Cívic de Fàtima,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Avinguda de la Pietat,,42-44,,,8700,Igualada,81022,Anoia,+34-938052621,938052621,383728280,4604780500,1.605067188,41.586261228,rierag@aj-igualada.net,http://www.igualada.cat,07/10/2024 07:33:57 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.6050671 41.58626)
a,27043627,Centre Civic la Morera,Centre Civic la Morera,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Avinguda de Bac de Roda,,42-48,,,8914,Badalona,80155,Barcelonès,+34-933954457,933954457,437156030,4590346000,2.247481489,41.462245255,,,07/10/2024 07:23:27 AM,Titularitat|Pública   ,POINT (2.2474816 41.462246)
a,27040946,Local Social d'Espaén,Local Social d'Espaén,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer del Raval,,5-7,,,25795,"Valls d'Aguilar, les",259062,Alt Urgell,+34-973387086,973387086,0,0,0.000000000,0.000000000,ajuntament@vallsaguilar.ddl.net,http://vallsaguilar.ddl.net,07/10/2024 07:35:57 AM,Gestio|Pública   |Titularitat|Pública   ,
a,27041352,Centre Civic Can Cabanyes,Centre Civic Can Cabanyes,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Rambla de Santo Joan,,59-77,,,8917,Badalona,80155,Barcelonès,+34-933993511,933993511,437058380,4589011000,2.246451474,41.450213600,,,07/10/2024 07:23:27 AM,Titularitat|Pública   ,POINT (2.2464514 41.450214)
a,27041503,Local Social Ramon Cabanas,Local Social Ramon Cabanas,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de la Vèrge de Montserrat,,6-8,,,8178,Collsuspina,80706,Moianès,+34-938300376,938300376,431494030,4630912000,2.175041494,41.827131215,collsuspina@diba.cat,http://www.collsuspina.cat,07/10/2024 07:34:38 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.1750414 41.82713)
a,27044517,Centre Cívic del Pont Major,Centre Cívic del Pont Major,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer del Pont Major,,67-73,,,17007,Girona,170792,Gironès,+34-972205244,972205244,485544700,4651146000,2.825422895,42.012204346,ccpontmajor@ajgirona.org,http://www.girona.cat/ccivics,07/10/2024 07:34:06 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.825423 42.012203)
a,27043622,Centre Civic i Cultural la Magdalena,Centre Civic i Cultural la Magdalena,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça de la Verge,,7-8,,,43740,Móra d'Ebre,430939,Ribera d'Ebre,+34-977400012,977400012,301914700,4551785500,0.641454305,41.093215143,ajuntament@moradebre.cat,http://www.moradebre.cat,07/10/2024 07:33:12 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.6414543 41.093216)
a,27044439,Casal Municipal,Casal Municipal,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Joan Tomàs,,7-9,,,43516,Godall,430688,Montsià,+34-977738018,977738018,286128220,4503651500,0.470213369,40.656029795,jotomas@godall.altanet.org,http://www.godall.altanet.org,07/10/2024 07:34:03 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.47021338 40.65603)
a,27040694,Centre Cívic Tarraquet,Centre Cívic Tarraquet,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de l'Alcalde Rossell,,8-10,,,25620,Tremp,252347,Pallars Jussà,+34-973652300,973652300,0,0,0.000000000,0.000000000,culturaifestes@ajuntamentdetremp.cat,http://www.ajuntamentdetremp.cat,07/10/2024 07:35:51 AM,Gestio|Pública   |Titularitat|Pública   ,
